,user_name,list_count,verified_account,url_count,hashtag_diversity,user_tag_diversity,likes_no,retweet_no,friends_following_ratio,tweet_frequency,lexical_diversity,age_of_account
580,FactBotRutabaga,16,False,0,0.0,0.0,0,0,1.0,5.48,1.0,1734
581,FailureIsOK,14,False,0,0.0,0.0,16,5,0.772727272727,4.03,0.0614793467819,628
582,FakebookFactory,6,False,0,0.0,0.0,0,0,0.584269662921,1.44,0.45513803681,2159
583,fakeChick_fil_A,6,False,0,0.111111111111,0.0,2,0,0.962962962963,2.03,0.460184409053,657
584,fakefantas,62,False,0,0.0,1.0,17672,5721,0.999815361891,23.68,0.240172955975,71
585,fakepeoplebot,27,False,0,1.0,0.108695652174,48,7,0.447201593914,19.79,0.38459924465,1448
586,Fakespearean,37,False,0,0.0,0.0,6,1,0.911111111111,3.02,0.476463834673,2949
587,fall_ebooks,13,False,1,1.0,0.405405405405,1562,143,0.50065992081,15.37,0.385614761815,1390
588,famousduos,20,False,0,0.0,0.0,7,1,0.809278350515,3.99,0.349127182045,885
589,fantasticvocab,39,False,0,0.0,0.0,7,16,0.995642701525,2.73,0.371841155235,1410
590,fantasy_florist,46,False,0,0.0,0.0,21,2,0.974683544304,24.23,0.13197662704,1422
591,FAQGenerator,9,False,1,0.0,0.0,0,0,0.977777777778,5.28,1.0,828
592,FartingEmoji,13,False,0,0.0,0.0,9,3,1.0,7.91,0.855371900826,1019
593,fascists_exe,90,False,0,0.0,0.0,6029,1705,0.999717832957,11.34,0.357660455487,575
594,fatherpuns,4,False,0,0.0,0.25,42,7,0.511627906977,1.97,0.185263157895,526
595,favibot,29,False,30,1.0,0.989417989418,6,155,0.996632996633,7.07,0.402761795167,1748
596,FavThingsBot,85,False,0,0.0,0.0,0,0,1.0,4.60,1.0,1822
597,FBIbot,39,False,94,0.0,0.0,30,20,1.0,3.21,0.48427672956,1088
598,feelingoldbot,32,False,0,0.0,0.0,35,30,0.997416020672,1.14,0.288503253796,915
599,feelings_js,210,False,0,0.0,0.0,1,2,0.843137254902,11.03,1.0,1490
600,fefisms,2,False,0,0.0,0.0,14,2,0.962962962963,20.84,0.972340425532,533
601,FellasBot,53,False,0,0.0,0.0,3310,1016,1.0,19.96,0.227937591419,340
602,FermiPasteladox,34,False,1,0.0,0.25,220,43,1.0,24.31,0.335172413793,698
603,feud_exe,32,False,1,0.0,0.0,80,46,0.995708154506,11.53,0.293452914798,877
604,FilmRebootIdeas,19,False,1,0.0,0.0,11,3,0.9875,8.60,0.382379248658,1291
605,FinalFantasyTxt,25,False,0,0.008356545961,0.0,1071,1003,0.999680817108,55.73,0.303016759777,1729
606,finnishpop,13,False,0,0.0,0.0,29,15,0.786046511628,0.84,0.231481481481,1533
607,firefox,24653,True,203,1.0,0.68,4618,2196,0.99983333629,9.12,0.452068617558,4145
608,fire_and_bots,6,False,0,0.0,0.0,0,0,1.0,8.16,0.467099918765,771
609,fishyglyph,12,False,0,0.0,0.0,23,0,0.297619047619,1.04,0.609929078014,724
610,FixmeBot,26,False,464,0.932862190813,1.0,68,32,0.836956521739,21.45,0.504305818105,969
611,flowerscatalog,6,False,1441,0.0,0.0,2,0,1.0,47.71,0.147154278477,1157
612,FoleyArtists,38,False,1,0.0,0.0,213,63,0.994949494949,0.99,0.289473684211,1173
613,foodsubstitutes,10,False,0,0.0,0.0,2,0,1.0,1.86,0.727272727273,824
614,forsalenever,5,False,0,0.0,0.0,6,0,0.941176470588,7.44,0.508298755187,270
615,FortuitusCookie,15,False,0,0.0,1.0,182,31,0.876923076923,48.00,0.0418528541758,706
616,fotdbot,7,False,0,0.0,0.0,0,0,1.0,1.01,0.447098976109,393
617,FPAdventuresBot,11,False,8,0.0,0.0,43,5,0.981818181818,3.75,0.170616113744,110
618,FrancisGrose,7,False,22,0.0,0.0,11,2,0.909090909091,4.01,0.583277591973,582
619,FreedomBot,239,False,0,0.505941213258,0.962162162162,20,11,0.917016806723,28.05,0.372424319512,3241
620,Freeing_Bot,2,False,0,0.0,0.0,4,6,1.0,63.49,0.0367896849907,688
621,freemindbot,34,False,567,0.0,0.0,2,0,0.517578125,18.11,0.266843971631,3211
622,freezeframebot,128,False,0,0.0,0.0,2463,690,0.999814643188,13.42,0.0575564971751,624
623,free_facts,376,False,0,0.0,0.0,15380,3781,1.0,2.09,0.33803301238,2210
624,FremontCanyonOC,25,False,8,1.0,0.8,60,120,0.247903075489,2.65,0.220283533261,1757
625,french_txt,5,False,0,0.0,0.0,0,0,1.0,3.35,1.0,360
626,frequently_used,13,False,0,0.0,0.0,0,0,0.967741935484,10.46,0.271092669433,835
627,FriendsEbooks,24,False,2,0.0,0.5,1,4,0.321941465188,8.21,0.619552414605,2708
628,fruBlom_o_mat,6,False,0,0.0,0.0,0,0,0.95652173913,3.99,0.342148760331,617
629,FruitNames,2,False,0,0.0,0.0,9,4,0.947368421053,23.68,0.30319563523,572
630,fuckingbard,32,False,13,0.0,0.0,53,18,0.997206703911,2.29,0.528277634961,1220
631,FuckYeahIrony,27,False,40,0.191489361702,0.0,18,10,0.703448275862,125.00,0.19333643061,1984
632,FUCK_FUUUUCK,13,False,16,0.0,0.0,46,33,1.0,11.60,0.965240641711,915
633,fullmetaliberty,48,False,43,0.333333333333,0.5,6,68,0.472527472527,2.01,0.311271975181,1346
634,full_of_eels,25,False,0,0.0,0.0,16,2,0.997361477573,4.01,0.332949308756,986
635,functionalemoji,20,False,0,0.0,0.0,2,0,1.0,10.38,0.478787878788,635
636,funkbot_5000,10,False,0,0.0,0.0,0,0,1.0,15.02,0.96694214876,663
637,furrytherapist,7,False,0,0.0,0.0,24,3,0.973684210526,23.43,0.171717171717,632
638,future_junk,110,False,9,0.0,1.0,209,53,0.966127790608,2.34,0.32905982906,1146
639,futuristbot,205,False,0,0.0,0.0,603,183,0.991616766467,5.80,1.0,1186
640,f__lb_tt_r,8,False,0,0.0,0.0,1,0,1.0,12.01,0.15967170304,635
641,GalacticFood,13,False,0,0.0,0.0,1,0,1.0,7.09,0.257481296758,709
642,gallardowisdom,7,False,16,1.0,0.186746987952,91,43,0.822857142857,5.78,0.315851502652,956
643,gallet_city,12,False,1,0.0,0.0,25,2,1.0,7.00,1.0,133
644,GameDesign101,10,False,0,0.0,0.0,0,0,1.0,4.79,1.0,1667
645,gameideamachine,122,False,0,0.0,0.0,297,53,1.0,6.70,0.285553892216,1762
646,GameQABot,11,False,2,0.0,0.0,0,0,0.966666666667,39.99,0.607692307692,689
647,GamesMemes,28,False,2,0.161803713528,0.0,20,8,0.949367088608,27.62,0.350319318787,1290
648,gamestoriesbot,5,False,0,0.0,0.0,13,1,0.992366412214,7.40,0.388770433547,458
649,gardelbot,84,False,29,0.0,0.6875,215,78,1.0,30.92,0.355985363304,2893
650,GardensBritish,152,False,30,0.0,0.0,1903,535,0.999778319663,4.02,0.18118338846,836
651,GARFIELD_ZONE,10,False,60,0.849056603774,0.0,24,2,0.968992248062,21.58,0.765367617517,1360
652,garma_bot,337,False,7,0.00934579439252,0.181818181818,167,85,0.466643800377,22.38,0.496644295302,3157
653,garrett_ebooks,8,False,11,1.0,0.217391304348,20,1,0.946820809249,9.45,0.449224806202,1583
654,GCatPix,20,False,241,0.0,0.0,13,1,0.433333333333,9.88,0.419067357513,2057
655,gccaedits,200,False,275,0.0,0.0,173,97,0.991214712428,8.84,0.214953271028,1482
656,genderslogans,10,False,0,0.0,0.0,126,47,0.996282527881,23.95,0.0755675029869,779
657,GenPosh,4,False,1,0.154411764706,0.0,0,0,1.0,7.96,0.35252069225,487
658,GenreMasher,21,False,0,0.0,0.0,32,3,0.539162112933,142.19,0.0230294078152,1083
659,getaphrase,20,False,0,0.0,0.0,203,122,1.0,17.13,0.464738226153,1116
660,gettophilosophy,12,False,473,0.0,0.0,21,7,0.96,17.79,0.19596166372,242
661,ghostsngoats,11,False,0,0.0,0.0,10,8,0.942857142857,11.50,0.426464478604,849
662,ghost_kfan,22,False,24,1.0,0.132275132275,61,2,0.911764705882,13.03,0.366152208622,1583
663,ghost_things,174,False,0,0.0,0.724137931034,5935,2161,0.999649540899,16.08,0.50583090379,1652
664,ghost___cat,28,False,12,0.2,0.186440677966,13,0,0.970243462579,17.39,0.337360178971,1566
665,GIFmodel_ebooks,10,False,6,0.0,0.909090909091,22,4,0.518151815182,3.69,0.510505394662,1184
666,GIFs,855,True,44,1.0,0.642857142857,5390,1815,0.998622043134,9.67,0.907894736842,2050
667,giftbasketsbot,17,False,0,0.0,1.0,30,24,1.0,24.49,0.178362155209,965
668,GilgameshTweets,28,False,15,0.0,0.275862068966,867,155,0.999538319483,4.13,0.394817073171,632
669,girlareyoubot,8,False,14,0.0,0.0,43,16,0.976744186047,3.01,0.369523809524,442
670,giroro_bot,105,False,5,0.0,0.428571428571,14,1,0.499274310595,50.23,0.203619909502,3077
671,gitlost,220,False,6,0.0,0.0,5970,1286,0.999718293988,23.45,0.513787638669,1974
672,GLaDOSBOT,25,False,18,0.0,0.55,300,122,0.433590792064,8.36,0.166402032391,2664
673,GlasgowMakes,8,False,0,0.0,0.0,14,5,0.573333333333,23.94,1.0,614
674,glemte_konger,7,False,0,0.0,0.0,0,0,0.9375,8.45,0.46144278607,628
675,GlitchLogos,201,False,0,0.0,0.0,658,247,0.999712230216,3.96,0.786802030457,878
676,GlitchTVBot,99,False,0,0.0,0.0,3743,911,1.0,254.80,0.924928811804,859
677,glossatory,5,False,20,0.0,0.0,7,2,0.969696969697,6.90,0.433840181171,810
678,glyphnotfound,17,False,1,0.0,0.0,103,3,0.991071428571,7.91,0.379571663921,1023
679,gnaikah,7,False,0,0.0,0.0,1,1,0.75,2.98,0.274968394437,998
680,godhandbot,42,False,341,0.515527950311,0.48588410104,0,1908,0.993355481728,31.78,0.2993919229,1693
681,godtributes,522,False,0,0.5,0.955321129383,759,175,0.71346653754,1150.18,0.319788053215,1507
682,goldenratiobot,49,False,0,0.0,0.0,51,16,0.996131528046,7.91,0.407443682664,697
683,goodbrandposts,3,False,684,0.666666666667,0.0,31,18,1.0,22.31,0.297715416442,350
684,GoodDayFolks,4,False,0,0.0,0.0,152,25,0.989071038251,4.70,0.212065136936,289
685,goodwordsbot,7,False,0,0.0,0.0,0,0,1.0,10.69,1.0,625
686,gophealthplan,9,False,0,0.00189393939394,0.0,49,36,1.0,8.24,0.0729613733906,1484
687,goscavengerhunt,9,False,0,0.0,0.0,21,2,0.982456140351,23.93,0.119453924915,747
688,GothsFake,2,False,0,0.0,0.0,10,0,0.875,49.66,0.00613261786125,437
689,goties_bot,9,False,0,0.0,0.0,11,5,0.970588235294,3.62,0.145893719807,606
690,gov2dotOH,20,False,0,0.0,0.0,8,1,0.769784172662,7.93,0.121501272265,986
691,grannyheartsyou,9,False,1,0.0,0.0,21,0,0.962962962963,1.98,0.270308123249,600
692,GraphicScoreBot,55,False,0,0.0,0.0,123,37,0.998657718121,23.46,0.605490196078,926
693,gravi_tas,12,False,0,0.0,0.0,25,16,0.890410958904,23.99,0.030779275288,707
694,great78project,101,False,728,1.0,0.583333333333,537,130,0.792329817833,68.91,0.392270366902,419
695,greatartbot,268,False,0,0.0,0.0,1436,432,1.0,3.65,1.0,1706
696,Greenlight_Game,7,False,0,0.0,0.0,1,0,1.0,1.09,0.147492625369,1763
697,green_idea_bot,13,False,0,0.0,0.0,9,4,0.943396226415,11.98,0.642820903095,767
698,gridgenerator,18,False,0,0.0,0.0,0,0,0.979166666667,2.49,1.0,769
699,grimlocations,8,False,0,0.0,0.0,14,2,0.806451612903,23.94,0.109756097561,558
700,grr_bot,70,False,0,0.0,0.5,3,0,0.472657905892,67.15,0.0452261306533,3071
701,grumpyoldbot,13,False,4,0.0,0.0,9,8,0.987804878049,3.99,0.208843537415,657
702,gunshowtickets,95,False,0,0.0,0.0,257,120,0.999954839001,13.26,0.552311435523,2773
703,gutenboy2bot,17,False,0,0.0,0.0,6,1,0.736196319018,3.99,0.490483958673,827
704,gutendelight,27,False,4,0.0,0.0,7,4,0.833333333333,3.82,0.55864978903,1268
705,gutenquestions,27,False,0,0.0,0.0,13,3,0.831730769231,7.86,0.467708761826,896
706,gutenquiz,19,False,0,0.0,0.0,8,3,0.986301369863,3.98,0.46711509716,912
707,guwan_aisamanra,9,False,0,0.0,0.0,3,3,0.947368421053,18.95,0.652323580034,726
708,habitantesar,26,False,0,0.0,0.0,262,23,1.0,23.87,0.0458311755567,851
709,Hagrid_Says,4,False,11,0.0,0.0,6,2,0.981481481481,88.53,0.0862267187859,492
710,HaikuD2,279,False,0,0.0141342756184,1.0,684,211,0.998864223025,7.59,0.450369992345,2275
711,HaikuMurakami,5,False,0,0.0,0.0,10,2,1.0,5.86,0.137968495383,1185
712,haikusokuhou,4,False,0,0.0,0.0,2,0,1.0,22.40,0.622585438336,938
713,haikuthegibson,14,False,0,0.0,0.0,14,1,0.952380952381,3.66,0.385705086929,1034
714,Haiku_by_Robot,13,False,0,0.0,0.0,21,0,0.984615384615,5.43,0.0693568726356,1291
715,hail_ants_bot,35,False,2,1.0,0.0,47,10,0.99537037037,7.89,0.446765769385,1175
716,hail_the_orb,13,False,27,0.433962264151,1.0,26,12,0.991935483871,48.64,0.0946028231387,610
717,ham4bot,8,False,0,0.0,0.0,15,1,1.0,8.60,0.355959727184,769
718,HamiltunesBot,7,False,1,0.0,0.0,42,10,0.886363636364,6.21,0.448214285714,771
719,Hammercharm,95,False,11,0.0,0.333333333333,98,26,0.502830502831,36.51,0.100119189511,3104
720,hapaxhegemon,30,False,0,0.0,0.0,123,32,0.995833333333,22.48,1.0,1673
721,happened_today,42,False,212,0.0,0.0,22,10,0.998903508772,8.96,0.597883597884,2840
722,happymoonbot,22,False,0,0.0197628458498,0.0,1,29,0.909090909091,23.90,0.00510567561149,620
723,happy_botday,28,False,0,0.012987012987,0.987012987013,2,1,0.748633879781,8.20,0.336520076482,806
724,hardlyworkingor,7,False,0,0.0,0.0,13,0,1.0,12.02,0.717948717949,877
725,HarryPouterBook,8,False,0,0.0,0.0,2,0,0.970588235294,5.40,0.0643889618922,797
726,hashfacade,39,False,0,0.0,0.0,17,2,1.0,0.95,0.838709677419,870
727,haters_improved,20,False,0,0.0,0.0,11,2,0.996794871795,1.02,0.505494505495,985
728,HBO,11310,True,46,0.398230088496,0.689024390244,65455,49868,0.999775590449,12.45,0.559982862039,3653
729,headsandwings,8,False,0,0.0,0.0,14,2,0.727272727273,47.84,0.0408915607985,757
730,head_2_keyboard,18,False,0,0.0,0.0,7,13,0.989010989011,23.14,0.830058417419,616
731,heelersbot,27,False,0,0.0,1.0,7066,741,0.999540863177,11.32,0.96338028169,818
732,heero_01,214,False,0,0.0,0.0,22,18,0.536412078153,149.33,0.588661037394,3072
733,hellishbats,16,False,7,1.0,0.261682242991,18,0,0.902173913043,16.86,0.407766990291,1582
734,hellooooonewman,567,False,0,0.0,0.0,905,282,1.0,116.75,0.521044992743,3063
735,helpsotron,18,False,0,0.7,1.0,3,0,1.0,4.31,0.23152227117,892
736,HereAreSomeQs,10,False,0,0.0,0.0,1,0,1.0,12.33,0.315749235474,1455
737,HeroGraveyard,12,False,0,0.0,0.0,1,0,1.0,0.90,1.0,630
738,hexaptychs,11,False,29,0.0,0.0,2,3,0.971830985915,0.96,0.572139303483,836
739,HexEd_G4,4,False,11,0.0,0.0,1,0,0.349056603774,2.79,0.373263888889,724
740,HexReview,13,False,0,0.424242424242,0.0,20,32,0.978947368421,7.47,0.322144288577,636
741,HGebooks,12,False,0,0.0,0.0,8,3,0.223140495868,7.66,0.503134141245,627
742,hibikiikohaku,7,False,0,0.0,0.8,12,3,0.462009803922,10.70,0.330023964396,1289
743,hijiki310,329,False,0,0.0714285714286,0.0,33,17,0.45588075291,50.70,0.0518108651911,2381
744,himawari8bot,223,False,0,0.0,1.0,0,37,0.99938208033,10.77,0.88,1006
745,hinoarashi_bot,0,False,0,0.0,0.166666666667,73,88,0.572946022111,40.14,0.167416741674,3085
746,hintline,31,False,2,0.0,0.0,225,116,1.0,7.26,0.341195831048,802
747,hitagicrab07,141,False,23,0.0,0.5,1,0,0.501791312136,39.35,0.0860986547085,3119
748,Hitch_Haiku,8,False,0,0.0,0.0,47,1,0.842105263158,1.53,0.218946632487,3184
749,HNTitles,32,False,3,0.0,0.0,40,6,0.997679814385,4.41,0.701048951049,1704
750,holidaybot4000,24,False,0,0.0,0.0,11,3,0.983870967742,6.33,0.467804499612,1110
751,HolyIdiomBatman,7,False,0,0.0,0.0,10,1,1.0,11.96,0.303971486762,1440
752,HomeMoviesBot,12,False,107,0.0,0.0,67,49,1.0,3.72,0.52619760479,86
753,Homestar_ebooks,71,False,20,0.0,0.157894736842,7081,5134,0.999461844796,6.59,0.584988962472,1988
754,HonSpeakerBot,23,False,0,0.0,0.0,22,5,0.994454713494,29.32,0.134062344671,2261
755,HoroscopeBot,32,False,0,0.0,0.0,184,78,0.985428051002,40.44,0.21424345511,1477
756,HORRORmanga_bot,282,False,8,0.0,0.0,152,131,0.610981955054,59.53,0.223482229291,1802
757,Horse_estakes,22,False,0,0.0,0.016393442623,1,2,0.988636363636,2.00,0.120123203285,636
758,horse_hyde,6,False,0,0.0,0.0,1,1,0.931034482759,2.46,0.818181818182,1593
759,horse_overflow,39,False,8,0.0,0.0,17,11,0.917721518987,11.21,0.457815392753,1152
760,hotdogstand4eva,8,False,1,0.0,1.0,12,0,1.0,1.45,1.0,596
761,HottestStartups,149,False,0,0.0,0.0,34,28,0.999400119976,3.95,0.456186935741,1291
762,HottestUnicorns,10,False,6,0.0,0.0,2,0,0.964912280702,1.96,0.33734939759,842
763,HouseBudgets,91,False,17,0.0,0.0,5594,1099,0.999914104106,5.39,0.209464701319,463
764,howdareubotwme,8,False,0,0.0,0.0,6,115,0.909090909091,7.83,0.0602739726027,632
765,howitsmadeup,11,False,98,0.0,0.0,60,44,0.993548387097,23.95,0.245053868756,612
766,howmanybigmacs,9,False,0,0.0,0.0,2,2,1.0,3.93,0.0877192982456,416
767,howtodoesthing,4,False,0,0.0,0.0,30,22,0.985915492958,15.62,0.391885364676,542
768,howxisthatybot,30,False,0,0.0,0.0,38,14,1.0,23.78,0.28932038835,1497
769,hulk_verb_bot,31,False,0,0.0,0.0,13,1,0.994680851064,1.89,0.504,888
770,HwaetBot,26,False,0,0.0,0.0,14,11,0.658986175115,8.65,0.248851454824,1333
771,hydratebot,107,False,0,0.0,0.0,1429,582,0.999780653652,47.39,0.00636897601019,1041
772,hypem_charts,205,False,1284,0.333333333333,0.362160120846,337,99,0.999903521466,357.01,0.127992047714,3295
773,HypernymBot,30,False,0,0.0,0.0,8,2,0.988764044944,5.70,0.195339613287,994
774,hypnoticwords,9,False,0,0.0,0.0,62,28,1.0,54.00,0.500693481276,823
775,IAmABotAMA,11,False,0,0.0,0.0,8,6,0.980769230769,6.23,0.472629144179,1192
776,IAM_SHAKESPEARE,1702,False,271,0.0,0.0793650793651,12750,5902,0.988227724838,137.04,0.234778063986,3277
777,ib_diff,8,False,1097,0.0,0.0,0,0,0.925925925926,196.07,0.27553019334,460
778,icetsvu,260,False,103,1.0,0.0869565217391,6411,2548,0.999627333401,4.58,0.303911015429,603
779,icouldswear,10,False,0,0.333333333333,0.00142247510669,80,20,0.986666666667,21.07,0.178847296494,818
780,idiom_o_matic,71,False,0,0.0,0.0,445,134,0.999505440158,8.01,0.234409799555,813
781,ie6bot,485,False,27,0.5,0.736842105263,52,43,0.515263644773,25.34,0.394588500564,2992
782,ifurfeeling,5,False,0,0.0,0.0,1,1,0.625,3.58,0.227342549923,114
783,ilikelikeilike,66,False,0,0.0,0.0,68,34,0.991919191919,7.74,0.270346117867,1862
784,illegalgt,13,False,0,0.0,0.0,2,2,0.989949748744,4.85,1.0,1023
785,illustrated_me,15,False,0,0.0,0.0,149,40,0.983606557377,10.58,1.0,198
786,ilovethisbot,77,False,0,0.0,0.0,30,10,0.990909090909,46.41,0.499343616672,687
787,ImagesDArtBot,35,False,1,0.0,1.0,3,3,0.871473354232,10.95,1.0,948
788,image_judgment,5,False,0,0.0,0.0,3,0,0.833333333333,7.91,0.0355311355311,477
789,imaginedcaption,12,False,0,0.0,0.0,0,0,0.965517241379,16.90,0.857142857143,576
790,IMG2ASCII,124,False,0,0.0,1.0,0,0,0.486200256739,21.93,1.0,1349
791,ImmortalMasters,388,False,5,0.5,0.250535331906,9976,3363,0.504533958423,57.76,0.18453038674,3105
792,improvebot,28,False,0,0.0,0.0,27,3,0.635048231511,89.52,0.247049247049,627
793,inadarkdungeon,6,False,0,0.0,0.0,0,0,1.0,3.99,0.0508967523025,994
794,infinitecalend,10,False,0,0.0,0.0,1,0,0.989690721649,1.85,0.511111111111,1359
795,infinitedeserts,346,False,0,0.0,0.0,2246,683,0.989740611692,7.14,0.158553546592,1161
796,infinite_bees,84,False,0,0.0,0.457142857143,1811,451,0.999693815064,11.02,0.219195849546,1019
797,infinite_scream,512,False,77,0.0,0.441860465116,31259,6547,0.999977494205,170.69,0.258416400226,1020
798,iniaes,56,False,53,0.797872340426,0.051724137931,8,4,0.777027027027,11.76,0.320376712329,3427
799,instruction_bot,35,False,2,0.0,0.0,47,30,0.994413407821,21.03,0.344033752178,988
800,InstrumentBot,31,False,0,0.0,0.0,45,13,0.973770491803,2.00,0.285488958991,863
801,intelligentHAL,26,False,36,0.0,0.0,76,33,0.997368421053,30.49,0.283029810927,2477
802,intensificator,20,False,327,0.0,0.0,6,0,0.443110972569,9.52,0.137774413323,1521
803,in_a_dust_cloud,6,False,0,1.0,0.0,0,0,1.0,1.83,0.5,686
804,Isit2015_YET,5,False,0,0.0,0.0,0,0,1.0,23.93,0.00800170703083,1672
805,issa_haiku,209,False,26,0.0384615384615,0.0,296,87,0.998719043553,0.90,0.480417754569,3626
806,isthisska_bot,8,False,797,0.0,0.0,6,6,0.965517241379,7.01,0.285176554938,631
807,isyourchild,28,False,1,0.0,0.0,12,2,0.995689655172,1.22,0.954545454545,183
808,ItCantFail,18,False,0,0.0,0.0,0,0,0.987878787879,9.92,0.634206219313,1677
809,ItIsYourData,13,False,0,0.0,0.0,6,17,0.986111111111,7.83,0.0710790625805,844
810,itsaclock,13,False,43,0.0217391304348,0.0,7,0,0.818181818182,13.21,0.21568627451,1047
811,itsavailable,10,False,414,0.0,0.0,3,0,0.451263537906,5.70,1.0,1818
812,ItsBotOClock,1,False,59,0.0,0.0169491525424,0,0,0.916666666667,2.05,0.0183615819209,259
813,ItsGonnaRainSEA,10,False,4,0.0,0.0,0,0,1.0,1.27,0.366666666667,2118
814,ItsTheXFriends,7,False,0,0.0,0.0,1,1,0.977272727273,4.69,0.339641434263,1180
815,its_heathcliff,7,False,0,0.0,0.0,284,46,0.98347107438,6.04,0.295839753467,218
816,iwontbot,2,False,0,0.0,1.0,5,2,1.0,3.10,0.354330708661,253
817,i_bookshelf,17,False,0,0.0,0.133333333333,15,1,0.494791666667,18.17,0.404436860068,3086
818,I_Find_Planets,191,False,134,0.0,0.697674418605,4846,938,0.970077074203,31.41,0.173559689362,498
819,jabes_ebooks,10,False,10,0.0,0.225225225225,67,8,0.874186550976,11.84,0.41935483871,1550
820,jamie_exe,12,False,82,0.0344827586207,1.0,1,0,0.857142857143,37.33,0.0325932923949,2076
821,JaneAustenHaiku,18,False,0,0.00277008310249,0.0,53,6,1.0,12.34,0.0841933731668,1496
822,janusnode,30,False,1,1.0,0.666666666667,48,13846,0.16823759559,0.73,0.682274247492,4113
823,JenjangBot,7,False,0,0.0,0.0,0,1,0.441396508728,4.09,1.0,1976
824,jerkomatic,37,False,0,0.0,0.0,37,15,0.98296836983,0.82,0.691275167785,4106
825,jessifer_ebooks,5,False,0,0.0,0.0,4,1,0.805555555556,5.86,0.454708520179,857
826,JeuDuDicoBot,7,False,3,0.0,0.0333333333333,28,60,0.997455470738,2.85,0.202470830474,440
827,JEveryword,37,False,0,0.0,0.0,104,61,0.995744680851,46.57,0.885149201943,1514
828,jHYtseBot,22,False,96,0.165517241379,0.114285714286,2,3,0.431247398363,55.72,0.108376434219,2900
829,jifbot,30,False,27,1.0,0.0,15,4,0.708860759494,3.55,0.585394581861,1191
830,Jinno_Bot,53,False,0,0.0,0.105263157895,19,0,0.651927437642,26.84,0.408983451537,2935
831,JJNNRVVBJJNN,5,False,0,0.0,0.0,3,0,1.0,7.00,0.577034883721,944
832,JJUrbanExplorer,8,False,13,0.0,1.0,6,2,0.205882352941,7.89,0.185295875672,634
833,JohnnyBotten,11,False,0,0.0,0.0,8,1,0.661290322581,7.83,0.272727272727,626
834,John_Cage_Bot,56,False,0,0.0,0.0,91,21,1.0,8.67,0.365217391304,1356
835,jojogaobot,65,False,33,1.0,0.5,529,2735,0.497945768283,21.90,0.3329004329,1672
836,JojoStands,8,False,3,0.0,0.0,20,5,1.0,7.71,0.209313264346,594
837,jokingcomputer,20,False,0,0.0,0.0,58,9,1.0,0.66,0.301533219761,2928
838,JourneyEbooks,35,False,2,0.0,1.0,1,26381,0.346488888889,7.19,0.708520179372,2706
839,joyofalchemy,3,False,241,0.0,0.0,1,1,0.961538461538,16.16,0.136348352387,228
840,JoyOfBotRoss,61,False,0,0.0,0.0,71,22,0.998753117207,3.86,0.405172413793,791
841,JPEGBot,42,False,0,0.0,0.0,172,55,0.998230088496,10.62,1.0,1138
842,jungianbot,11,False,0,0.0,0.666666666667,22,15,0.635294117647,25.07,0.0283276999839,635
843,junjou_bot,13,False,10,0.0,0.0,8,0,0.466914038343,24.45,0.0878378378378,3127
844,justdidathing,28,False,4,1.0,0.0,52,26,0.989898989899,23.45,0.273844092026,1158
845,JustDiedBot,49,False,6,0.0,0.0,91,32,0.902612826603,5.68,0.538531691746,1614
846,JustToSayBot,159,False,360,0.0,0.0,142,44,0.894098179812,17.58,0.24275274056,1842
847,kaiji_itou,304,False,0,0.125,0.0,16,0,0.503793466807,17.51,0.277397260274,3169
848,kaiju_o_matic,29,False,10,0.0,1.0,27,8,0.994350282486,8.01,0.357221306974,778
849,kaikkisanat,36,False,0,0.0,0.0,1070,287,0.959829059829,47.20,1.0,1167
850,kaimiku23,5,False,42,0.0,1.0,2,0,0.561797752809,9.66,0.687969924812,2947
851,KAISHIDEN_bot,73,False,0,0.0,1.0,14,13,0.524354087251,15.89,0.378260869565,3026
852,kaiware_bot,346,False,0,1.0,1.0,1,1,0.468374558304,48.40,1.0,2397
853,Kaleidopix,28,False,20,0.0,0.551181102362,127,31,0.990566037736,13.48,0.51467784979,987
854,kaleid_o_bot,134,False,0,0.0,0.0486618004866,114,48,0.488113001094,69.18,0.151372957942,1316
855,KannManVerben,10,False,0,0.0,0.0,38,9,1.0,8.07,0.173855341739,375
856,Kaputtmachbot,9,False,0,0.0,0.0,20,7,1.0,11.89,0.137950138504,757
857,KarlMarxovChain,16,False,0,0.0,1.0,16,4,0.983333333333,3.25,0.553391053391,2078
858,kars_bot,139,False,0,0.0,0.4,106,4,0.441805967818,41.95,0.205988023952,2918
859,Kasparbot,22,True,61,0.0,0.0,0,2,0.923645320197,2.23,0.815789473684,1827
860,KatamariItems,101,False,0,0.0,0.666666666667,3903,1644,0.999784110535,2.59,0.789473684211,1137
861,katejinaloosbot,0,False,1,0.0,1.0,5,8,0.466606902734,2.86,0.653333333333,3142
862,KathyTsukamoto,1277,False,0,0.0,0.272727272727,1266,855,0.999822359072,4.89,0.728155339806,3096
863,KayilaBot9000,4,False,21,0.0,0.0,7,5,0.594594594595,33.58,0.0630387931034,676
864,KeepCalmBot,15,False,0,0.0,0.0,12,3,0.991525423729,5.29,1.0,834
865,KhalidElAtweet,21,False,0,0.0,1.0,62,14,0.970383275261,21.78,0.146972860125,1559
866,khgamegenerator,5,False,1,0.0,0.0,24,1,1.0,23.97,0.0976566532466,462
